db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	mibig_id	neighbours	taxid	lineage
ADD2247	gold	J6386_25750_AMP-binding.1	glycine	NCC(=O)O	1	MCC5025983.1	2094.0	2462.0	(68418, 69522, '(-)')	J6386_25750	JAGGDC010000008	BGC0002119	['J6386_25750_Condensation_Starter.1', 'J6386_25750_ACP.3', 'J6386_25750_Trans-AT_docking.2', 'J6386_25750_ACP.2', 'J6386_25750_ACP_beta.1', 'J6386_25750_ACP.1', 'J6386_25750_Trans-AT_docking.1']	2818510	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Verrucomicrobiota', 'class': 'Opitutae', 'order': 'Opitutales', 'family': 'Opitutaceae', 'genus': 'Candidatus Synoicihabitans', 'species': 'Candidatus Synoicihabitans palmerolidicus'}
ADD2301	gold	PluTT01m_04610_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	AXG46163.1	554.0	949.0	(1023285, 1024470, '(+)')	PluTT01m_04610	CP024901	BGC0002713	['PluTT01m_04610_Condensation_LCL.1', 'PluTT01m_04610_PCP.1']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2302	gold	PluTT01m_04615_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	AXG46164.1	550.0	949.0	(1026776, 1027973, '(+)')	PluTT01m_04615	CP024901	BGC0002713	['PluTT01m_04615_Condensation_LCL.1', 'PluTT01m_04615_nMT.1', 'PluTT01m_04615_PCP.1']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2303	gold	PluTT01m_04620_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	AXG46165.1	552.0	948.0	(1031512, 1032700, '(+)')	PluTT01m_04620	CP024901	BGC0002713	['PluTT01m_04620_Condensation_LCL.1', 'PluTT01m_04620_nMT.1', 'PluTT01m_04620_PCP.1', 'PluTT01m_04620_Condensation_LCL.2']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2323	gold	Atu3670_AMP-binding.1	beta-alanine	NCCC(=O)O	1	AAK89731.2	520.0	912.0	(718737, 719913, '(-)')	Atu3670	AE007870	BGC0002107	['Atu3670_PCP.1', 'Atu3670_Condensation_LCL.1']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2324	gold	Atu3682_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	AAK89720.1	508.0	895.0	(744030, 745191, '(+)')	Atu3682	AE007870	BGC0002107	['Atu3682_Condensation_LCL.1', 'Atu3682_PCP.1', 'Atu3682_Heterocyclization.1']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2325	gold	Atu3682_AMP-binding.2	cysteine	C([C@@H](C(=O)O)N)S	2	AAK89720.1	1551.0	1948.0	(747159, 748350, '(+)')	Atu3682	AE007870	BGC0002107	['Atu3682_PCP.2']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2326	gold	Atu3683_AMP-binding.1	glycine	NCC(=O)O	1	AAK89719.2	487.0	885.0	(751178, 752372, '(+)')	Atu3683	AE007870	BGC0002107	['Atu3683_Condensation_LCL.1', 'Atu3683_PCP.1', 'Atu3683_Epimerization.1', 'Atu3683_TIGR01720.1', 'Atu3683_NRPS-COM_Cterm.1']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2327	gold	Atu3683_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	AAK89719.2	1540.0	1927.0	(754337, 755498, '(+)')	Atu3683	AE007870	BGC0002107	['Atu3683_Condensation_LCL.2', 'Atu3683_PCP.2']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2328	gold	Atu3675_AMP-binding.1	3-hydroxytyrosine	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O	1	AAK89727.1	537.0	929.0	(731379, 732555, '(+)')	Atu3675	AE007870	BGC0002107	['Atu3675_Condensation_LCL.1', 'Atu3675_PCP.1', 'Atu3675_TD.1']	176299	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Rhizobiaceae', 'genus': 'Agrobacterium', 'species': 'Agrobacterium fabrum'}
ADD2331	gold	FPSE_09183_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	EKJ70673.1	988.0	1386.0	(6374447, 6375641, '(-)')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_Condensation_DCL.6', 'FPSE_09183_Condensation_DCL.1', 'FPSE_09183_Epimerization.1', 'FPSE_09183_PCP.1', 'FPSE_09183_Condensation_LCL.1', 'FPSE_09183_PP-binding.1']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2332	gold	FPSE_09183_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	EKJ70673.1	2542.0	2934.0	(6369803, 6370979, '(-)')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_Condensation_DCL.2', 'FPSE_09183_Epimerization.2', 'FPSE_09183_PCP.2']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2333	gold	FPSE_09183_AMP-binding.3	alanine	C[C@@H](C(=O)O)N	3	EKJ70673.1	4097.0	4488.0	(6365090, 6366263, '(-)')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_Epimerization.3', 'FPSE_09183_Condensation_DCL.3', 'FPSE_09183_PCP.3']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2334	gold	FPSE_09183_AMP-binding.4	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	4	EKJ70673.1	5203.0	5605.0	(6361687, 6362945, '-')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_Condensation_DCL.4', 'FPSE_09183_PCP.4']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2335	gold	FPSE_09183_AMP-binding.5	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	5	EKJ70673.1	6305.0	6700.0	(6358402, 6359587, '(-)')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_Condensation_DCL.5', 'FPSE_09183_PCP.5']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2336	gold	FPSE_09183_AMP-binding.6	valine	CC(C)[C@@H](C(=O)O)N	6	EKJ70673.1	7854.0	8254.0	(6353740, 6354940, '(-)')	FPSE_09183	CM003198	BGC0002188	['FPSE_09183_PCP.6']	1028729	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium pseudograminearum'}
ADD2357	gold	G7W60_10810_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	NHN68324.1	477.0	871.0	(2479812, 2480994, '(+)')	G7W60_10810	JAAOIQ010000001	BGC0002719	['G7W60_10810_Condensation_Starter.1', 'G7W60_10810_PCP.1', 'G7W60_10810_Condensation_Dual.1']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2358	gold	G7W60_10810_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	NHN68324.1	1519.0	1919.0	(2482938, 2484138, '(+)')	G7W60_10810	JAAOIQ010000001	BGC0002719	['G7W60_10810_PCP.2', 'G7W60_10810_Condensation_Dual.2']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2359	gold	G7W60_10810_AMP-binding.3	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	3	NHN68324.1	2598.0	3001.0	(2486175, 2487384, '(+)')	G7W60_10810	JAAOIQ010000001	BGC0002719	['G7W60_10810_PCP.3']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2360	gold	G7W60_10815_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	NHN68325.1	554.0	955.0	(2489588, 2490791, '(+)')	G7W60_10815	JAAOIQ010000001	BGC0002719	['G7W60_10815_Condensation_Dual.1', 'G7W60_10815_PCP.1', 'G7W60_10815_Condensation_LCL.1', 'G7W60_10815_Thioesterase.1', 'G7W60_10815_Thioesterase.2']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2361	gold	G7W60_10815_AMP-binding.2	valine	CC(C)[C@@H](C(=O)O)N	2	NHN68325.1	1611.0	2010.0	(2492759, 2493956, '(+)')	G7W60_10815	JAAOIQ010000001	BGC0002719	['G7W60_10815_PCP.2', 'G7W60_10815_Condensation_Dual.2', 'G7W60_10815_Condensation_LCL.2']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2362	gold	G7W60_10815_AMP-binding.3	alanine	C[C@@H](C(=O)O)N	3	NHN68325.1	2683.0	3079.0	(2495975, 2497163, '(+)')	G7W60_10815	JAAOIQ010000001	BGC0002719	['G7W60_10815_PCP.3', 'G7W60_10815_Condensation_LCL.3']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2363	gold	G7W60_10815_AMP-binding.4	proline	C1C[C@H](NC1)C(=O)O	4	NHN68325.1	3732.0	4136.0	(2499122, 2500334, '(+)')	G7W60_10815	JAAOIQ010000001	BGC0002719	['G7W60_10815_PCP.4']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2364	gold	G7W60_10815_AMP-binding.5	threonine	C[C@H]([C@@H](C(=O)O)N)O	5	NHN68325.1	4792.0	5200.0	(2502302, 2503526, '(+)')	G7W60_10815	JAAOIQ010000001	BGC0002719	['G7W60_10815_PCP.5']	294	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas fluorescens'}
ADD2365	gold	QCP68969.1_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QCP68969.1	534.0	926.0	(39730, 40906, '(+)')	QCP68969.1	MK618714	BGC0002296	['QCP68969.1_Condensation_LCL.1', 'QCP68969.1_nMT.1', 'QCP68969.1_PCP.1', 'QCP68969.1_Thioesterase.1']	2546228	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Moorena', 'species': 'Moorena producens'}
ADD2366	gold	QCP68976.1_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	QCP68976.1	534.0	919.0	(47332, 48487, '(+)')	QCP68976.1	MK618714	BGC0002296	['QCP68976.1_Condensation_LCL.1', 'QCP68976.1_PCP.1', 'QCP68976.1_Epimerization.1', 'QCP68976.1_TIGR01720.1', 'QCP68976.1_NRPS-COM_Cterm.1']	2546228	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Moorena', 'species': 'Moorena producens'}
ADD2367	gold	QCP68971.1_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	QCP68971.1	478.0	876.0	(51922, 53116, '(+)')	QCP68971.1	MK618714	BGC0002296	['QCP68971.1_NRPS-COM_Nterm.1', 'QCP68971.1_Condensation_DCL.1', 'QCP68971.1_nMT.1', 'QCP68971.1_PCP.1']	2546228	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Moorena', 'species': 'Moorena producens'}
ADD2368	gold	QCP68975.1_AMP-binding.1	glycine	NCC(=O)O	1	QCP68975.1	534.0	943.0	(58146, 59373, '(+)')	QCP68975.1	MK618714	BGC0002296	['QCP68975.1_Condensation_LCL.1', 'QCP68975.1_nMT.1', 'QCP68975.1_PCP.1']	2546228	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Moorena', 'species': 'Moorena producens'}
ADD2379	gold	iccA_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QBQ83704.1	3063.0	3459.0	(10046, 11234, '(-)')	iccA	MK539848	BGC0002093	['iccA_TD.1', 'iccA_PP-binding.1', 'iccA_Condensation_LCL.1', 'iccA_cMT.1']	28576	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Trichocomaceae', 'genus': 'Talaromyces', 'species': 'Talaromyces variabilis'}
ADD2380	gold	SCAB_31791_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	CBG70279.1	22.0	421.0	(3607970, 3609167, '(-)')	SCAB_31791	FN554889	BGC0002089	['SCAB_31791_Condensation_LCL.1', 'SCAB_31791_PCP.1', 'SCAB_31791_nMT.1']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD2381	gold	SCAB_31781_AMP-binding.1	4-nitrotryptophan	C1=CC=C2C(=C1[N+](=O)[O-])C(=CN2)C[C@@H](C(=O)O)N	1	CBG70278.1	32.0	431.0	(3603516, 3604713, '(-)')	SCAB_31781	FN554889	BGC0002089	['SCAB_31781_Condensation_LCL.1', 'SCAB_31781_PCP.1', 'SCAB_31781_nMT.1']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD2422	gold	plu3123_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	CAE15497.1	291.0	692.0	(3660416, 3661619, '(-)')	plu3123	BX470251	BGC0002286	['plu3123_Thioesterase.1', 'plu3123_Condensation_Dual.1', 'plu3123_PCP.1']	243265	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2423	gold	plu3123_AMP-binding.2	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	2	CAE15497.1	1364.0	1764.0	(3657200, 3658400, '(-)')	plu3123	BX470251	BGC0002286	['plu3123_Condensation_Dual.2', 'plu3123_PCP.2']	243265	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2424	gold	plu3123_AMP-binding.3	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	3	CAE15497.1	2440.0	2841.0	(3653969, 3655172, '(-)')	plu3123	BX470251	BGC0002286	['plu3123_Condensation_Dual.3', 'plu3123_PCP.3']	243265	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2425	gold	plu3123_AMP-binding.4	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	4	CAE15497.1	3517.0	3916.0	(3650744, 3651941, '(-)')	plu3123	BX470251	BGC0002286	['plu3123_Condensation_Dual.4', 'plu3123_PCP.4']	243265	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2426	gold	plu3123_AMP-binding.5	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	5	CAE15497.1	4593.0	4994.0	(3647510, 3648713, '(-)')	plu3123	BX470251	BGC0002286	['plu3123_PCP.5']	243265	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD2428	gold	DMA15_34330_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	AZM57022.1	503.0	895.0	(7775849, 7777025, '(+)')	DMA15_34330	CP029617	BGC0002314	['DMA15_34330_Condensation_Starter.1', 'DMA15_34330_PCP.1', 'DMA15_34330_Condensation_LCL.1', 'DMA15_34330_Epimerization.1', 'DMA15_34330_TIGR01720.1']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2429	gold	DMA15_34330_AMP-binding.2	3,5-dihydroxyphenylglycine	N[C@H](C(=O)O)c1cc(O)cc(O)c1	2	AZM57022.1	1570.0	1965.0	(7779050, 7780235, '(+)')	DMA15_34330	CP029617	BGC0002314	['DMA15_34330_PCP.2', 'DMA15_34330_Condensation_LCL.2']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2430	gold	DMA15_34330_AMP-binding.3	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	3	AZM57022.1	2635.0	3055.0	(7782245, 7783505, '(+)')	DMA15_34330	CP029617	BGC0002314	['DMA15_34330_PCP.3']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2431	gold	DMA15_34335_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	AZM57023.1	473.0	871.0	(7787005, 7788199, '(+)')	DMA15_34335	CP029617	BGC0002314	['DMA15_34335_NRPS-COM_Nterm.1', 'DMA15_34335_Cglyc.1', 'DMA15_34335_PCP.1', 'DMA15_34335_Epimerization.1', 'DMA15_34335_TIGR01720.1', 'DMA15_34335_NRPS-COM_Cterm.1']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2432	gold	DMA15_34340_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	AZM57024.1	486.0	884.0	(7791729, 7792923, '(+)')	DMA15_34340	CP029617	BGC0002314	['DMA15_34340_NRPS-COM_Nterm.1', 'DMA15_34340_Cglyc.1', 'DMA15_34340_PCP.1', 'DMA15_34340_Epimerization.1', 'DMA15_34340_TIGR01720.1']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2433	gold	DMA15_34340_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	AZM57024.1	2041.0	2448.0	(7796394, 7797615, '(+)')	DMA15_34340	CP029617	BGC0002314	['DMA15_34340_Cglyc.2', 'DMA15_34340_PCP.2', 'DMA15_34340_Epimerization.2', 'DMA15_34340_TIGR01720.2']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2434	gold	DMA15_34340_AMP-binding.3	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	3	AZM57024.1	3600.0	3997.0	(7801071, 7802262, '(+)')	DMA15_34340	CP029617	BGC0002314	['DMA15_34340_Cglyc.3', 'DMA15_34340_PCP.3', 'DMA15_34340_Epimerization.3', 'DMA15_34340_TIGR01720.3']	2203205	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 01529'}
ADD2443	gold	ffsA_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QOG08944.1	3087.0	3494.0	(18713, 19934, '(+)')	ffsA	MT586757	BGC0002204	['ffsA_cMT.1', 'ffsA_Condensation_LCL.1', 'ffsA_PP-binding.1', 'ffsA_TD.1']	41900	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus flavipes'}
ADD2444	gold	J6386_25975_AMP-binding.1	glycine	NCC(=O)O	1	MCC5026027.1	1449.0	1817.0	(68658, 69762, '(-)')	J6386_25975	JAGGDC010000009	BGC0002118	['J6386_25975_Condensation_Starter.1', 'J6386_25975_ACP.2', 'J6386_25975_Trans-AT_docking.1', 'J6386_25975_ACP.1', 'J6386_25975_ACP_beta.2', 'J6386_25975_ACP_beta.1']	2818510	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Verrucomicrobiota', 'class': 'Opitutae', 'order': 'Opitutales', 'family': 'Opitutaceae', 'genus': 'Candidatus Synoicihabitans', 'species': 'Candidatus Synoicihabitans palmerolidicus'}
ADD2445	gold	QEO74981.1_AMP-binding.1	aspartic acid branched	C([C@@H](C(=O)O)N)C(=O)O	1	QEO74981.1	451.0	822.0	(72934, 74047, '(+)')	QEO74981.1	MN161665	BGC0002078	['QEO74981.1_Condensation_Starter.1', 'QEO74981.1_PCP.1', 'QEO74981.1_Condensation_LCL.1', 'QEO74981.1_Epimerization.1', 'QEO74981.1_TIGR01720.1']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD2446	gold	QEO74981.1_AMP-binding.2	beta-hydroxytyrosine	C1=CC(=CC=C1C([C@@H](C(=O)O)N)O)O	2	QEO74981.1	1478.0	1846.0	(76015, 77119, '(+)')	QEO74981.1	MN161665	BGC0002078	['QEO74981.1_PCP.2', 'QEO74981.1_Condensation_LCL.2']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD2447	gold	QEO74981.1_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	QEO74981.1	2499.0	2896.0	(79078, 80269, '(+)')	QEO74981.1	MN161665	BGC0002078	['QEO74981.1_PCP.3', 'QEO74981.1_Condensation_LCL.3']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
